
1176;31,87;7,33;39,20;
1177;19,92;4,58;24,50;
1178;24,52;5,64;30,16;
1179;140,00;32,21;172,21;
1180;95,00;21,85;116,85;
1181;140,00;32,21;172,21;
1182;95,00;21,85;116,85;
1183;13,24;3,04;16,28;
1185;13,71;3,15;16,86;
1187;13,88;3,19;17,07;
1188;15,37;3,53;18,90;
1189;2,38;0,54;2,92;
1190;44,79;10,30;55,09;
1191;34,93;8,03;42,96;
1192;23,28;5,35;28,63;
1193;18,99;4,36;23,35;
1194;13,47;3,09;16,56;
1195;267,18;61,47;328,65;
1196;347,20;79,89;427,09;
1197;162,09;37,29;199,38;
1198;188,43;43,35;231,78;
1199;233,04;53,62;286,66;
1201;227,91;52,44;280,35;
1203;289,78;66,67;356,45;
1205;283,07;65,13;348,20;
1207;297,39;68,42;365,81;
1209;606,34;139,51;745,85;
1211;546,87;125,83;672,70;
1212;40,65;9,35;50,00;
1213;26,81;6,16;32,97;
1214;6,02;1,38;7,40;
1215;4,14;0,95;5,09;
1216;20,03;4,60;24,63;
1217;51,11;11,76;62,87;
1218;113,39;26,09;139,48;
1219;107,51;24,73;132,24;
1220;98,54;22,67;121,21;
1221;16,11;3,70;19,81;
1222;62,61;14,40;77,01;
1223;139,77;32,16;171,93;
1224;286,70;65,96;352,66;
1225;37,72;8,67;46,39;
1226;79,20;18,22;97,42;
1227;232,94;53,59;286,53;
1228;121,78;28,02;149,80;
1229;14,32;3,29;17,61;
1230;17,91;4,12;22,03;
1231;17,91;4,12;22,03;
1232;41,57;9,56;51,13;
1233;18,25;4,19;22,44;
1234;22,03;5,06;27,09;
1235;15,89;3,65;19,54;
1236;15,89;3,65;19,54;
1237;10,74;2,47;13,21;
1238;15,22;3,50;18,72;
1239;16,11;3,70;19,81;
1240;27,68;6,36;34,04;
1241;8,95;2,05;11,00;
1242;16,11;3,70;19,81;
1243;16,11;3,70;19,81;
1244;13,66;3,14;16,80;
1245;7,75;1,78;9,53;
1246;25,08;5,77;30,85;
1247;12,53;2,88;15,41;
1248;12,53;2,88;15,41;
1249;12,71;2,92;15,63;
1250;14,32;3,29;17,61;
1251;18,39;4,23;22,62;
1252;21,50;4,94;26,44;
1253;16,11;3,70;19,81;
1254;17,91;4,12;22,03;
1255;7,16;1,64;8,80;
1256;12,53;2,88;15,41;
1257;8,21;1,88;10,09;
1258;14,32;3,29;17,61;
1259;21,50;4,94;26,44;
1260;2,14;0,49;2,63;
1261;14,32;3,29;17,61;
1262;12,53;2,88;15,41;
1265;2.190,02;503,92;2.693,94;
1266;723,00;166,36;889,36;
1267;942,41;216,84;1.159,25;
1268;1.030,88;237,20;1.268,08;
1269;1.121,47;258,05;1.379,52;
1270;1.751,37;402,99;2.154,36;
1271;363,15;83,56;446,71;
1272;434,50;99,97;534,47;
1273;502,17;115,54;617,71;
1274;577,77;132,94;710,71;
1275;648,98;149,33;798,31;
1276;940,50;216,40;1.156,90;
1277;1.177,53;270,94;1.448,47;
1278;1.270,08;292,24;1.562,32;
1279;1.365,29;314,15;1.679,44;
1280;1.928,18;443,67;2.371,85;
1281;552,14;127,04;679,18;
1282;628,11;144,52;772,63;
1283;701,27;161,36;862,63;
1284;780,77;179,65;960,42;
1285;857,47;197,30;1.054,77;
1286;344,49;79,26;423,75;
1287;256,47;59,01;315,48;
1288;430,09;98,96;529,05;
1289;388,05;89,29;477,34;
1290;0,91;0,20;1,11;
1291;0,91;0,20;1,11;
1292;1,51;0,34;1,85;
1293;0,33;0,07;0,40;
1294;7,16;1,64;8,80;
1295;160,00;36,81;196,81;
1296;155,27;35,72;190,99;
1297;155,27;35,72;190,99;
1298;78,01;17,95;95,96;
1299;78,01;17,95;95,96;
1300;66,75;15,35;82,10;
1301;210,35;48,40;258,75;
1302;210,35;48,40;258,75;
1303;210,35;48,40;258,75;
1304;55,42;12,75;68,17;
1305;55,42;12,75;68,17;
1306;55,42;12,75;68,17;
1307;55,42;12,75;68,17;
1308;55,42;12,75;68,17;
1309;66,75;15,35;82,10;
1310;66,75;15,35;82,10;
1311;66,75;15,35;82,10;
1312;43,03;9,90;52,93;
1313;58,98;13,57;72,55;
1314;43,03;9,90;52,93;
1315;43,03;9,90;52,93;
1316;43,03;9,90;52,93;
1317;43,03;9,90;52,93;
1318;43,03;9,90;52,93;
1319;43,03;9,90;52,93;
1320;43,03;9,90;52,93;
1321;44,60;10,26;54,86;
1322;44,60;10,26;54,86;
1323;54,12;12,45;66,57;
1324;58,98;13,57;72,55;
1325;58,98;13,57;72,55;
1326;106,47;24,49;130,96;
1327;111,47;25,64;137,11;
1328;126,47;29,10;155,57;
1329;138,02;31,75;169,77;
1330;18,84;4,33;23,17;
1331;18,84;4,33;23,17;
1332;18,84;4,33;23,17;
1333;18,84;4,33;23,17;
1334;18,84;4,33;23,17;
1335;18,84;4,33;23,17;
1336;18,84;4,33;23,17;
1337;23,62;5,43;29,05;
1338;23,62;5,43;29,05;
1339;23,62;5,43;29,05;
1340;31,37;7,21;38,58;
1341;31,37;7,21;38,58;
1342;279,95;64,41;344,36;
1343;80,94;18,62;99,56;
1344;101,92;23,45;125,37;
1345;279,95;64,41;344,36;
1346;279,95;64,41;344,36;
1347;80,94;18,62;99,56;
1348;279,95;64,41;344,36;
1349;80,94;18,62;99,56;
1350;295,12;67,90;363,02;
1351;80,94;18,62;99,56;
1352;80,94;18,62;99,56;
1353;80,94;18,62;99,56;
1354;80,94;18,62;99,56;
1355;80,94;18,62;99,56;
1356;101,92;23,45;125,37;
1357;101,92;23,45;125,37;
1358;101,92;23,45;125,37;
1359;79,79;18,35;98,14;
1360;93,25;21,45;114,70;
1361;79,79;18,35;98,14;
1362;79,79;18,35;98,14;
1363;79,79;18,35;98,14;
1364;79,79;18,35;98,14;
1365;79,79;18,35;98,14;
1366;79,79;18,35;98,14;
1367;93,25;21,45;114,70;
1368;93,25;21,45;114,70;
1369;93,25;21,45;114,70;
1370;93,25;21,45;114,70;
1371;146,99;33,82;180,81;
1372;39,68;9,13;48,81;
1373;51,99;11,96;63,95;
1374;255,19;58,71;313,90;
1375;193,37;44,49;237,86;
1376;554,66;127,62;682,28;
1377;491,46;113,08;604,54;
1378;379,39;87,29;466,68;
1379;92,34;21,24;113,58;
1380;92,34;21,24;113,58;
1381;13,27;3,05;16,32;
1382;17,07;3,92;20,99;
1383;96,52;22,20;118,72;
1384;119,62;27,52;147,14;
1385;136,13;31,32;167,45;
1386;48,84;11,23;60,07;
1387;72,05;16,57;88,62;
1388;94,01;21,63;115,64;
1389;20,91;4,81;25,72;
1390;21,50;4,94;26,44;
1391;22,60;5,20;27,80;
1392;35,44;8,15;43,59;
1393;41,71;9,59;51,30;
1394;22,30;5,13;27,43;
1395;1.079,36;248,36;1.327,72;
1397;82,99;19,09;102,08;
1399;68,41;15,74;84,15;
1401;92,44;21,27;113,71;
1403;77,55;17,84;95,39;
1405;102,17;23,50;125,67;
1407;87,74;20,18;107,92;
1409;124,81;28,71;153,52;
1411;109,99;25,30;135,29;
1413;147,75;33,99;181,74;
1415;83,00;19,09;102,09;
1417;68,41;15,74;84,15;
1419;92,46;21,27;113,73;
1421;77,56;17,84;95,40;
1423;102,19;23,51;125,70;
1425;87,75;20,19;107,94;
1427;124,83;28,72;153,55;
1429;110,01;25,31;135,32;
1431;147,78;34,00;181,78;
1432;15,90;3,65;19,55;
1433;17,08;3,93;21,01;
1434;23,40;5,38;28,78;
1435;100,24;23,06;123,30;
1436;31,20;7,17;38,37;
1437;33,84;7,78;41,62;
1438;37,28;8,57;45,85;
1439;58,71;13,50;72,21;
1440;75,06;17,27;92,33;
1441;104,37;24,01;128,38;
1442;19,13;4,40;23,53;
1443;26,53;6,10;32,63;
1444;36,92;8,49;45,41;
1445;31,20;7,17;38,37;
1446;51,80;11,91;63,71;
1447;68,21;15,69;83,90;
1448;91,84;21,13;112,97;
1449;126,66;29,14;155,80;
1450;50,03;11,51;61,54;
1451;13,72;3,15;16,87;
1452;14,20;3,26;17,46;
1453;15,59;3,58;19,17;
1454;22,72;5,22;27,94;
1455;23,23;5,34;28,57;
1456;26,80;6,16;32,96;
1457;36,92;8,49;45,41;
1458;40,33;9,27;49,60;
1459;4,33;0,99;5,32;
1460;7,12;1,63;8,75;
1461;5,07;1,16;6,23;
1462;7,86;1,80;9,66;
1463;6,50;1,49;7,99;
1464;10,85;2,49;13,34;
1465;18,15;4,17;22,32;
1466;26,28;6,04;32,32;
1467;20,05;4,61;24,66;
1468;32,64;7,51;40,15;
1469;59,07;13,59;72,66;
1470;16,40;3,77;20,17;
1471;18,47;4,24;22,71;
1472;26,87;6,18;33,05;
1473;14,28;3,28;17,56;
1474;12,67;2,91;15,58;
1475;17,15;3,94;21,09;
1476;11,38;2,61;13,99;
1477;14,14;3,25;17,39;
1478;9,87;2,27;12,14;
1479;11,38;2,61;13,99;
1480;9,87;2,27;12,14;
1481;26,87;6,18;33,05;
1482;18,67;4,29;22,96;
1483;23,86;5,49;29,35;
1484;17,16;3,94;21,10;
1485;12,20;2,80;15,00;
1486;25,51;5,86;31,37;
1487;84,83;19,51;104,34;
1488;65,00;14,95;79,95;
1489;74,50;17,14;91,64;
1490;116,26;26,75;143,01;
1491;151,90;34,95;186,85;
1492;7.502,85;1.726,40;9.229,25;
1493;23,54;5,41;28,95;
1494;2,02;0,46;2,48;
1495;2,54;0,58;3,12;
1496;4,07;0,93;5,00;
1497;5,06;1,16;6,22;
1498;6,17;1,41;7,58;
1499;16.534,64;3.804,62;20.339,26;
1500;18.789,46;4.323,45;23.112,91;
1501;25.604,10;5.891,50;31.495,60;
1502;16.728,22;3.849,16;20.577,38;
1503;12.933,97;2.976,10;15.910,07;
1504;147,85;34,02;181,87;
1505;168,97;38,87;207,84;
1506;126,73;29,16;155,89;
1507;97,15;22,35;119,50;
1508;84,49;19,44;103,93;
1509;109,84;25,27;135,11;
1510;73,06;16,81;89,87;
1511;23,90;5,49;29,39;
1512;22,63;5,20;27,83;
1513;131,46;30,24;161,70;
1514;184,72;42,50;227,22;
1515;129,50;29,79;159,29;
1516;145,12;33,39;178,51;
1517;190,16;43,75;233,91;
1518;95,08;21,87;116,95;
1519;100,08;23,02;123,10;
1520;96,00;22,08;118,08;
1521;45,03;10,36;55,39;
1522;72,56;16,69;89,25;
1523;80,06;18,42;98,48;
1524;95,08;21,87;116,95;
1525;50,04;11,51;61,55;
1526;45,03;10,36;55,39;
1527;55,04;12,66;67,70;
1528;40,03;9,21;49,24;
1529;35,03;8,06;43,09;
1530;645,55;148,54;794,09;
1531;90,07;20,72;110,79;
1532;100,08;23,02;123,10;
1533;90,07;20,72;110,79;
1534;40,03;9,21;49,24;
1535;30,02;6,90;36,92;
1536;30,02;6,90;36,92;
1537;1,19;0,27;1,46;
1538;63,00;14,49;77,49;
1539;55,00;12,65;67,65;
1540;0,37;0,08;0,45;
1541;326,15;75,04;401,19;
1542;130,51;30,03;160,54;
1543;5,39;1,24;6,63;
1544;2,94;0,67;3,61;
1547;2.172,21;499,82;2.672,03;
1550;2.260,98;520,25;2.781,23;
1553;2.421,55;557,19;2.978,74;
1556;2.488,75;572,66;3.061,41;
1559;2.533,15;582,87;3.116,02;
1562;3.341,41;768,85;4.110,26;
1565;3.640,40;837,65;4.478,05;
1568;5.711,05;1.314,11;7.025,16;
1571;5.780,31;1.330,04;7.110,35;
1574;5.807,94;1.336,40;7.144,34;
1577;7.929,80;1.824,64;9.754,44;
1580;7.829,86;1.801,65;9.631,51;
1583;8.072,01;1.857,36;9.929,37;
1586;8.449,20;1.944,16;10.393,36;
1589;9.287,91;2.137,14;11.425,05;
1592;9.450,38;2.174,53;11.624,91;
1595;9.852,29;2.267,01;12.119,30;
1598;11.116,24;2.557,84;13.674,08;
1601;11.283,73;2.596,38;13.880,11;
1602;469,71;108,08;577,79;
1603;2.307,20;530,88;2.838,08;
1604;166,12;38,22;204,34;
1605;365,65;84,13;449,78;
1607;217,86;50,12;267,98;
1608;121,59;27,97;149,56;
1609;198,00;45,55;243,55;
1610;157,10;36,14;193,24;
1611;3,30;0,75;4,05;
1612;4,40;1,01;5,41;
1613;86,70;19,94;106,64;
1614;96,26;22,14;118,40;
1615;116,35;26,77;143,12;
1616;124,50;28,64;153,14;
1617;167,25;38,48;205,73;
1618;31,42;7,22;38,64;
1619;255,89;58,88;314,77;
1620;70,69;16,26;86,95;
1621;94,26;21,68;115,94;
1622;53,41;12,28;65,69;
1623;2,56;0,58;3,14;
1624;3,63;0,83;4,46;
1625;4,55;1,04;5,59;
1626;8,19;1,88;10,07;
1627;5,46;1,25;6,71;
1628;6,83;1,57;8,40;
1629;3,68;0,84;4,52;
1630;6,55;1,50;8,05;
1631;4,36;1,00;5,36;
1632;5,46;1,25;6,71;
1633;6,83;1,57;8,40;
1634;80,78;18,58;99,36;
1635;48,76;11,21;59,97;
1636;10,08;2,31;12,39;
1637;10,57;2,43;13,00;
1638;8,00;1,84;9,84;
1639;89,81;20,66;110,47;
1640;0,05;0,01;0,06;
1641;0,40;0,09;0,49;
1642;1,64;0,37;2,01;
1643;1,44;0,33;1,77;
1644;1,23;0,28;1,51;
1645;1,02;0,23;1,25;
1646;0,81;0,18;0,99;
1647;0,61;0,14;0,75;
1648;0,05;0,01;0,06;
1649;0,09;0,02;0,11;
1650;0,07;0,01;0,08;
1651;0,15;0,03;0,18;
1652;0,13;0,02;0,15;
1653;0,11;0,02;0,13;
1654;0,17;0,03;0,20;
1655;0,34;0,07;0,41;
1656;1,19;0,27;1,46;
1657;1,00;0,23;1,23;
1658;0,84;0,19;1,03;
1659;0,68;0,15;0,83;
1660;0,51;0,11;0,62;
1661;1,34;0,30;1,64;
1662;0,51;0,11;0,62;
1663;2,02;0,46;2,48;
1664;1,75;0,40;2,15;
1665;1,50;0,34;1,84;
1666;1,26;0,28;1,54;
1667;1,00;0,23;1,23;
1668;0,75;0,17;0,92;
1669;184,99;42,56;227,55;
1670;76,38;17,57;93,95;
1671;131,21;30,19;161,40;
1672;431,48;99,28;530,76;
1673;685,05;157,63;842,68;
1674;98,28;22,61;120,89;
1675;120,28;27,67;147,95;
1676;137,68;31,68;169,36;
1677;154,78;35,61;190,39;
1678;163,58;37,63;201,21;
1679;182,28;41,94;224,22;
1680;235,28;54,13;289,41;
1681;90,45;20,81;111,26;
1682;94,85;21,82;116,67;
1683;105,85;24,35;130,20;
1684;112,45;25,87;138,32;
1685;125,01;28,76;153,77;
1686;141,51;32,56;174,07;
1687;158,78;36,53;195,31;
1688;226,24;52,05;278,29;
1689;107,99;24,84;132,83;
1690;255,50;58,79;314,29;
1691;122,62;28,21;150,83;
1692;276,40;63,59;339,99;
1693;133,07;30,61;163,68;
1694;309,84;71,29;381,13;
1695;149,79;34,46;184,25;
1696;360,00;82,83;442,83;
1697;174,87;40,23;215,10;
1698;22,09;5,08;27,17;
1699;60,84;13,99;74,83;
1700;70,29;16,17;86,46;
1701;40,00;9,20;49,20;
1702;50,00;11,50;61,50;
1703;60,00;13,80;73,80;
1704;80,00;18,40;98,40;
1706;669,47;154,04;823,51;
1707;1.163,73;267,77;1.431,50;
1708;506,46;116,53;622,99;
1709;146,62;33,73;180,35;
1710;158,01;36,35;194,36;
1711;162,36;37,35;199,71;
1712;22,37;5,14;27,51;
1713;8,88;2,04;10,92;
1714;85,24;19,61;104,85;
1715;82,30;18,93;101,23;
1716;111,13;25,57;136,70;
1717;92,04;21,17;113,21;
1718;198,59;45,69;244,28;
1719;151,76;34,91;186,67;
1720;60,20;13,85;74,05;
1721;129,32;29,75;159,07;
1722;102,22;23,52;125,74;
1723;37,33;8,58;45,91;
1724;201,79;46,43;248,22;
1725;46,97;10,80;57,77;
1726;3.873,11;891,20;4.764,31;
1728;9,53;2,19;11,72;
1729;4,58;1,05;5,63;
1730;5,30;1,21;6,51;
1731;6,30;1,44;7,74;
1732;7,40;1,70;9,10;
1733;3,43;0,78;4,21;
1734;2,63;0,60;3,23;
1735;148,19;34,09;182,28;
1736;3,08;0,70;3,78;
1738;13,07;3,00;16,07;
1740;11,43;2,63;14,06;
1742;10,40;2,39;12,79;
1743;210,83;48,51;259,34;
1744;248,62;57,20;305,82;
1745;253,10;58,23;311,33;
1746;257,58;59,26;316,84;
1747;277,80;63,92;341,72;
1748;63,16;14,53;77,69;
1749;59,51;13,69;73,20;
1750;44,54;10,24;54,78;
1751;49,19;11,31;60,50;
1752;49,63;11,41;61,04;
1753;53,25;12,25;65,50;
1754;51,53;11,85;63,38;
1755;56,07;12,90;68,97;
1756;103,95;23,91;127,86;
1757;86,08;19,80;105,88;
1758;71,78;16,51;88,29;
1759;48,43;11,14;59,57;
1760;47,03;10,82;57,85;
1761;38,33;8,81;47,14;
1763;97,79;22,50;120,29;
1765;44,03;10,13;54,16;
1767;44,42;10,22;54,64;
1768;6,04;1,38;7,42;
1769;114,09;26,25;140,34;
1770;15,45;3,55;19,00;
1771;6,04;1,38;7,42;
1772;90,14;20,74;110,88;
1773;15,45;3,55;19,00;
1774;6,67;1,53;8,20;
1775;65,93;15,17;81,10;
1776;18,39;4,23;22,62;
1777;358,04;82,38;440,42;
1778;480,46;110,55;591,01;
1779;729,35;167,82;897,17;
1780;52,52;12,08;64,60;
1781;79,28;18,24;97,52;
1782;109,74;25,25;134,99;
1783;151,04;34,75;185,79;
1784;251,92;57,96;309,88;
1785;64,42;14,82;79,24;
1786;88,35;20,32;108,67;
1787;122,08;28,09;150,17;
1788;154,19;35,47;189,66;
1789;1,11;0,25;1,36;
1790;6,90;1,58;8,48;
1791;3,75;0,86;4,61;
1792;12,00;2,76;14,76;
1793;2,00;0,46;2,46;
1794;1,50;0,34;1,84;
1795;77,00;17,71;94,71;
1796;101,33;23,31;124,64;
1797;72,00;16,56;88,56;
1798;79,00;18,17;97,17;
1799;101,33;23,31;124,64;
1800;509,88;117,32;627,20;
1801;525,54;120,92;646,46;
1802;558,29;128,46;686,75;
1803;577,40;132,85;710,25;
1804;608,65;140,05;748,70;
1805;528,70;121,65;650,35;
1806;551,56;126,91;678,47;
1807;584,94;134,59;719,53;
1808;604,05;138,99;743,04;
1809;635,30;146,18;781,48;
1810;468,52;107,80;576,32;
1811;473,22;108,88;582,10;
1812;485,44;111,69;597,13;
1813;500,95;115,26;616,21;
1814;517,02;118,96;635,98;
1815;533,66;122,79;656,45;
1816;430,28;99,00;529,28;
1817;418,92;96,39;515,31;
1818;477,53;109,87;587,40;
1819;440,34;101,32;541,66;
1820;428,98;98,70;527,68;
1821;452,57;104,13;556,70;
1822;441,21;101,52;542,73;
1823;464,81;106,95;571,76;
1824;453,45;104,33;557,78;
1825;481,71;110,84;592,55;
1826;470,35;108,22;578,57;
1827;527,13;121,29;648,42;
1828;460,98;106,07;567,05;
1829;434,33;99,93;534,26;
1830;474,44;109,16;583,60;
1831;447,79;103,03;550,82;
1832;488,40;112,38;600,78;
1833;461,75;106,24;567,99;
1834;502,90;115,71;618,61;
1835;476,25;109,58;585,83;
1836;517,95;119,18;637,13;
1837;491,30;113,04;604,34;
1838;533,57;122,77;656,34;
1839;492,64;113,35;605,99;
1840;465,99;107,22;573,21;
1841;508,79;117,07;625,86;
1842;482,14;110,94;593,08;
1843;515,00;118,50;633,50;
1844;481,50;110,79;592,29;
1845;527,80;121,44;649,24;
1846;501,15;115,31;616,46;
1847;487,98;112,28;600,26;
1848;461,33;106,15;567,48;
1849;442,50;101,81;544,31;
1850;415,85;95,68;511,53;
1851;448,01;103,08;551,09;
1852;421,36;96,95;518,31;
1853;19,96;4,59;24,55;
1854;315,94;72,69;388,63;
1856;314,06;72,26;386,32;
1858;301,96;69,48;371,44;
1860;710,27;163,43;873,70;
1862;331,40;76,25;407,65;
1864;238,74;54,93;293,67;
1866;230,97;53,14;284,11;
1867;21,90;5,03;26,93;
1868;21,90;5,03;26,93;
1869;2,00;0,46;2,46;
1870;0,80;0,18;0,98;
1871;0,80;0,18;0,98;
1872;40,00;9,20;49,20;
1873;22,80;5,24;28,04;
1874;83,41;19,19;102,60;
1875;2.119,35;487,66;2.607,01;
1876;232,48;53,49;285,97;
1877;265,63;61,12;326,75;
1878;354,85;81,65;436,50;
1879;365,46;84,09;449,55;
1880;401,14;92,30;493,44;
1881;416,32;95,79;512,11;
1882;416,32;95,79;512,11;
1883;419,36;96,49;515,85;
1884;414,69;95,42;510,11;
1885;414,69;95,42;510,11;
1886;298,32;68,64;366,96;
1887;298,32;68,64;366,96;
1888;467,25;107,51;574,76;
1889;303,14;69,75;372,89;
1891;333,54;76,74;410,28;
1892;445,75;102,56;548,31;
1893;341,34;78,54;419,88;
1894;323,72;74,48;398,20;
1895;530,47;122,06;652,53;
1897;342,82;78,88;421,70;
1898;17,39;4,00;21,39;
1899;32,23;7,41;39,64;
1900;46,61;10,72;57,33;
1901;54,90;12,63;67,53;
1902;69,26;15,93;85,19;
1903;105,10;24,18;129,28;
1904;158,53;36,47;195,00;
1905;224,51;51,65;276,16;
1906;80,45;18,51;98,96;
1907;103,41;23,79;127,20;
1908;97,39;22,40;119,79;
1909;52,15;11,99;64,14;
1910;122,42;28,16;150,58;
1911;168,20;38,70;206,90;
1912;65,27;15,01;80,28;
1913;631,14;145,22;776,36;
1914;90,08;20,72;110,80;
1915;128,72;29,61;158,33;
1916;154,98;35,66;190,64;
1917;242,46;55,79;298,25;
1918;273,94;63,03;336,97;
1919;368,75;84,84;453,59;
1920;457,15;105,19;562,34;
1921;487,62;112,20;599,82;
1922;631,14;145,22;776,36;
1923;65,99;15,18;81,17;
1924;96,11;22,11;118,22;
1925;115,59;26,59;142,18;
1926;172,05;39,58;211,63;
1927;205,61;47,31;252,92;
1928;290,66;66,88;357,54;
1929;394,07;90,67;484,74;
1930;487,62;112,20;599,82;
1931;17,66;4,06;21,72;
1932;184,25;42,39;226,64;
1933;20,67;4,75;25,42;
1934;21,11;4,85;25,96;
1935;28,60;6,58;35,18;
1936;43,83;10,08;53,91;
1937;69,15;15,91;85,06;
1938;97,61;22,46;120,07;
1939;124,28;28,59;152,87;
1940;247,27;56,89;304,16;
1941;25,37;5,83;31,20;
1942;35,88;8,25;44,13;
1943;42,64;9,81;52,45;
1944;53,27;12,25;65,52;
1945;80,79;18,58;99,37;
1946;127,88;29,42;157,30;
1947;173,93;40,02;213,95;
1948;269,05;61,90;330,95;
1949;29,34;6,75;36,09;
1950;36,15;8,31;44,46;
1951;62,35;14,34;76,69;
1952;92,52;21,28;113,80;
1953;119,25;27,43;146,68;
1954;168,58;38,79;207,37;
1955;203,80;46,89;250,69;
1956;16,21;3,72;19,93;
1957;20,69;4,76;25,45;
1958;16,53;3,80;20,33;
1959;22,89;5,26;28,15;
1960;16,69;3,84;20,53;
1961;12,06;2,77;14,83;
1962;44,63;10,26;54,89;
1963;89,85;20,67;110,52;
1964;136,66;31,44;168,10;
1965;229,90;52,89;282,79;
1966;357,60;82,28;439,88;
1967;457,84;105,34;563,18;
1968;582,88;134,12;717,00;
1969;19,79;4,55;24,34;
1970;41,18;9,47;50,65;
1971;68,92;15,85;84,77;
1972;111,75;25,71;137,46;
1973;27,90;6,41;34,31;
1974;35,33;8,12;43,45;
1975;20,48;4,71;25,19;
1976;25,61;5,89;31,50;
1977;42,17;9,70;51,87;
1978;71,30;16,40;87,70;
1979;115,99;26,68;142,67;
1980;28,54;6,56;35,10;
1981;36,19;8,32;44,51;
1982;65,22;15,00;80,22;
1983;102,31;23,54;125,85;
1984;30,95;7,12;38,07;
1985;48,03;11,05;59,08;
1986;27,16;6,24;33,40;
1987;36,44;8,38;44,82;
1988;31,69;7,29;38,98;
1989;18,45;4,24;22,69;
1990;42,98;9,88;52,86;
1991;62,19;14,30;76,49;
1992;74,86;17,22;92,08;
1993;21,81;5,01;26,82;
1994;91,37;21,02;112,39;
1995;110,80;25,49;136,29;
1996;17,55;4,03;21,58;
1997;19,91;4,58;24,49;
1998;27,23;6,26;33,49;
1999;34,88;8,02;42,90;
2000;35,87;8,25;44,12;
2001;42,88;9,86;52,74;
2002;58,92;13,55;72,47;
2003;70,27;16,16;86,43;
2004;33,87;7,79;41,66;
2005;23,99;5,52;29,51;
2006;31,07;7,14;38,21;
2007;187,50;43,14;230,64;
2009;1.121,47;258,05;1.379,52;
2011;2.741,47;630,81;3.372,28;
2013;1.649,47;379,54;2.029,01;
2015;2.252,82;518,37;2.771,19;
2017;674,07;155,10;829,17;
2019;816,50;187,87;1.004,37;
2021;1.041,41;239,62;1.281,03;
2023;1.575,73;362,57;1.938,30;
2025;299,51;68,91;368,42;
2027;184,48;42,44;226,92;
2029;1.034,55;238,04;1.272,59;
2031;989,22;227,61;1.216,83;
2032;118,05;27,16;145,21;
2033;120,63;27,75;148,38;
2034;75,93;17,47;93,40;
2035;36,72;8,44;45,16;
2036;43,81;10,08;53,89;
2037;33,18;7,63;40,81;
2038;54,39;12,51;66,90;
2039;70,23;16,15;86,38;
2040;41,00;9,43;50,43;
2041;41,00;9,43;50,43;
2043;1.198,38;275,74;1.474,12;
2045;1.723,76;396,63;2.120,39;
2047;1.967,46;452,71;2.420,17;
2049;2.230,15;513,15;2.743,30;
2051;12.589,52;2.896,84;15.486,36;
2053;15.469,24;3.559,47;19.028,71;
2055;16.995,33;3.910,62;20.905,95;
2057;18.575,55;4.274,23;22.849,78;
2059;19.958,64;4.592,48;24.551,12;
2060;18,53;4,26;22,79;
2061;94,68;21,78;116,46;
2062;4,47;1,02;5,49;
2063;19,23;4,42;23,65;
2064;369,14;84,93;454,07;
2065;7,73;1,77;9,50;
2066;21,94;5,04;26,98;
2067;1.309,55;301,32;1.610,87;
2068;1.490,18;342,89;1.833,07;
2069;948,29;218,20;1.166,49;
2070;1.490,18;342,89;1.833,07;
2071;541,88;124,68;666,56;
2072;722,51;166,24;888,75;
2073;345,31;79,45;424,76;
2074;1.670,81;384,45;2.055,26;
2075;361,25;83,12;444,37;
2076;755,45;173,82;929,27;
2077;803,74;184,94;988,68;
2078;22,40;5,15;27,55;
2080;83,59;19,23;102,82;
2081;485,42;111,69;597,11;
2082;35,65;8,20;43,85;
2083;40,07;9,22;49,29;
2084;35,16;8,09;43,25;
2085;52,14;11,99;64,13;
2086;33,13;7,62;40,75;
2087;64,93;14,94;79,87;
2088;26,08;6,00;32,08;
2089;35,27;8,11;43,38;
2090;414,58;95,39;509,97;
2091;658,48;151,51;809,99;
2092;307,80;70,82;378,62;
2093;517,80;119,14;636,94;
2094;432,80;99,58;532,38;
2095;427,80;98,43;526,23;
2096;727,80;167,46;895,26;
2097;607,80;139,85;747,65;
2098;356,25;81,97;438,22;
2100;29,97;6,89;36,86;
2102;87,94;20,23;108,17;
2103;44,47;10,23;54,70;
2105;55,97;12,87;68,84;
2108;76,21;17,53;93,74;
2109;160,93;37,02;197,95;
2110;76,76;17,66;94,42;
2111;148,59;34,19;182,78;
2113;638,83;146,99;785,82;
2114;34,20;7,86;42,06;
2115;57,86;13,31;71,17;
2116;57,86;13,31;71,17;
2117;11,16;2,56;13,72;
2118;21,04;4,84;25,88;
2119;22,06;5,07;27,13;
2121;110,92;25,52;136,44;
2122;137,08;31,54;168,62;
2123;60,26;13,86;74,12;
2124;82,63;19,01;101,64;
2125;31,83;7,32;39,15;
2126;38,08;8,76;46,84;
2127;22,46;5,16;27,62;
2128;48,19;11,08;59,27;
2129;32,56;7,49;40,05;
2130;39,64;9,12;48,76;
2131;29,67;6,82;36,49;
2132;42,90;9,87;52,77;
2133;26,98;6,20;33,18;
2134;33,34;7,67;41,01;
2135;15,05;3,46;18,51;
2136;14,20;3,26;17,46;
2137;10,52;2,42;12,94;
2138;9,22;2,12;11,34;
2139;22,60;5,20;27,80;
2140;495,22;113,95;609,17;
2141;400,38;92,12;492,50;
2142;560,22;128,90;689,12;
2143;375,22;86,33;461,55;
